Date,PETR4,VALE3,ITUB4,BBDC4,ABEV3
2020-03-26,8.989173889160156,11.508702278137207,15.26806926727295,4.132351398468018,23.299959182739258
2020-03-27,8.771466255187988,10.760717391967773,14.462162017822266,3.81933856010437,22.245912551879883
2020-03-30,8.813603401184082,11.096023559570312,15.179913520812988,3.8423123359680176,23.172361373901367
2020-03-31,8.371169090270996,10.714288711547852,14.537714004516602,4.017483234405518,23.976764678955078
2020-04-01,8.209643363952637,10.244858741760254,13.482433319091797,4.106507301330566,24.059978485107422
2020-04-02,8.420327186584473,10.301129341125488,13.54543399810791,4.453980922698975,23.73267364501953
2020-04-03,7.998960494995117,9.919034004211426,13.016216278076172,4.405160903930664,22.467819213867188
2020-04-06,8.329031944274902,10.858785629272461,13.973849296569824,4.528643608093262,23.926843643188477
2020-04-07,8.71528434753418,11.266700744628906,14.490464210510254,4.709559440612793,24.287433624267578
2020-04-08,8.645057678222656,11.566180229187012,15.233890533447266,4.9737548828125,24.137643814086914
2020-04-09,8.497578620910645,11.561015129089355,14.805475234985352,4.830170631408691,24.010051727294922
2020-04-13,8.497578620910645,11.860496520996094,15.12048625946045,4.861759662628174,24.725692749023438
2020-04-14,8.490555763244629,11.990100860595703,15.309494018554688,4.804324626922607,24.70350456237793
2020-04-15,8.364144325256348,11.643630027770996,14.742467880249023,4.703815460205078,23.960124969482422
2020-04-16,8.041096687316895,11.34260368347168,14.370760917663574,4.514285087585449,23.721576690673828
2020-04-17,8.146438598632812,11.564117431640625,14.629070281982422,4.63202428817749,24.40947914123535
2020-04-20,8.153459548950195,11.18924617767334,14.263656616210938,4.580333232879639,23.55514907836914
2020-04-22,8.160483360290527,11.14948844909668,14.093559265136719,4.810068130493164,23.799243927001953
2020-04-23,8.111324310302734,10.990452766418457,13.891942977905273,4.867502689361572,24.137643814086914
2020-04-24,7.802321910858154,10.132798194885254,13.154826164245605,4.580333232879639,24.276336669921875
2020-04-27,8.153459548950195,10.428147315979004,13.589539527893066,4.7239179611206055,24.714597702026367
2020-04-28,8.216667175292969,11.34260368347168,14.710976600646973,4.953652858734131,24.747880935668945
2020-04-29,8.195597648620605,11.723148345947266,14.906277656555176,5.226463317871094,25.923973083496094
2020-04-30,7.963846206665039,10.876856803894043,14.345563888549805,5.18338680267334,24.88657569885254
2020-05-04,8.25880241394043,10.394070625305176,13.800230979919434,4.990983486175537,24.370647430419922
2020-05-05,8.385213851928711,10.40485954284668,14.310887336730957,5.151798725128174,24.243051528930664
2020-05-06,8.307964324951172,10.188803672790527,14.020877838134766,4.962268352508545,24.592552185058594
2020-05-07,8.104301452636719,9.750998497009277,13.51654052734375,5.008215427398682,25.546743392944336
2020-05-08,8.455440521240234,10.188803672790527,14.071319580078125,5.3068695068359375,27.100069046020508
2020-05-11,8.385213851928711,10.035289764404297,14.109151840209961,5.212104320526123,26.47873878479004
2020-05-12,8.230712890625,9.722572326660156,13.623712539672852,5.209232330322266,26.328947067260742
2020-05-13,7.907663345336914,9.637287139892578,13.617409706115723,5.051290512084961,26.9280948638916
2020-05-14,8.244755744934082,10.166059494018555,14.216309547424316,4.996727466583252,26.67844581604004
2020-05-15,8.174530029296875,9.72825813293457,13.63631534576416,4.924936294555664,26.65625762939453
2020-05-18,8.497578620910645,10.239972114562988,14.291975021362305,5.32410192489624,28.437040328979492
2020-05-19,8.385213851928711,9.938632011413574,13.674150466918945,5.364304065704346,29.013992309570312
2020-05-20,8.525670051574707,10.040972709655762,13.617409706115723,5.542347431182861,29.124950408935547
2020-05-21,8.343076705932617,10.598170280456543,14.399142265319824,5.510760307312012,28.36492156982422
2020-05-22,8.244755744934082,10.660717010498047,14.474798202514648,5.361430644989014,27.887832641601562
2020-05-25,8.616966247558594,11.416916847229004,15.105232238769531,5.594038009643555,27.79352378845215
2020-05-26,8.799556732177734,10.922257423400879,14.506319999694824,5.648600101470947,27.294239044189453
2020-05-27,9.396496772766113,11.10988712310791,14.960230827331543,5.723263263702393,28.093090057373047
2020-05-28,9.003218650817871,10.859716415405273,14.695452690124512,5.677316665649414,27.787975311279297
2020-05-29,8.764443397521973,10.774430274963379,14.525233268737793,5.841001987457275,29.40233612060547
2020-06-01,8.84871768951416,11.25771713256836,14.925822257995605,5.838130950927734,29.635324478149414
2020-06-02,9.108562469482422,11.76364517211914,15.928864479064941,6.145401477813721,29.635324478149414
2020-06-03,9.305198669433594,12.287236213684082,16.351543426513672,6.165502548217773,29.768468856811523
2020-06-04,9.396496772766113,12.463664054870605,16.824674606323242,6.154016494750977,30.877988815307617
2020-06-05,9.867021560668945,12.691307067871094,17.196870803833008,6.3464179039001465,30.295495986938477
2020-06-08,10.253275871276855,13.357173919677734,17.890798568725586,6.469901084899902,30.389802932739258
2020-06-09,10.05663776397705,13.061234474182129,17.53752899169922,6.237293243408203,30.50630760192871
2020-06-10,9.803817749023438,12.452280044555664,16.774198532104492,6.145401477813721,30.068035125732422
2020-06-12,9.529928207397461,12.30999755859375,16.43984603881836,5.9156670570373535,29.624238967895508
2020-06-15,9.431609153747559,12.036821365356445,16.055036544799805,5.94438362121582,29.890512466430664
2020-06-16,9.31222152709961,12.537642478942871,16.515548706054688,6.136786460876465,30.72820281982422
2020-06-17,9.670385360717773,12.736833572387695,16.72374153137207,6.156888961791992,31.177566528320312
2020-06-18,9.60718059539795,12.691307067871094,17.37981605529785,6.202835559844971,31.160917282104492
2020-06-19,9.71954345703125,12.725454330444336,17.720470428466797,6.165502548217773,30.606163024902344
2020-06-22,9.909159660339355,12.281539916992188,17.17163848876953,6.016175746917725,30.5118465423584
2020-06-23,9.782750129699707,12.264471054077148,16.94453239440918,6.21719217300415,30.839157104492188
2020-06-24,9.60718059539795,11.86608600616455,16.30106544494629,6.030534267425537,30.72820281982422
2020-06-25,9.958319664001465,12.15064525604248,16.496627807617188,6.165502548217773,31.066608428955078
2020-06-26,9.796793937683105,11.775035858154297,16.219064712524414,5.984586238861084,30.855804443359375
2020-06-29,10.01450252532959,12.184788703918457,16.704811096191406,6.220064163208008,30.86134910583496
2020-06-30,9.930227279663086,11.780722618103027,16.055036544799805,6.188476085662842,31.022228240966797
2020-07-01,10.084729194641113,12.042511940002441,16.47479820251465,6.234423637390137,30.256662368774414
2020-07-02,9.951294898986816,12.08180046081543,16.758846282958984,6.33493185043335,30.78368377685547
2020-07-03,9.930227279663086,12.161550521850586,16.72728157043457,6.3119587898254395,30.65608787536621
2020-07-06,10.084729194641113,12.902068138122559,17.50368309020996,6.464158535003662,31.38282585144043
2020-07-07,10.147934913635254,12.366620063781738,16.64522361755371,6.3837504386901855,31.271869659423828
2020-07-08,10.330526351928711,12.788139343261719,17.005016326904297,6.5043625831604,31.798892974853516
2020-07-09,10.281367301940918,12.503328323364258,17.011327743530273,6.357905387878418,31.299602508544922
2020-07-10,10.42884635925293,12.6856107711792,17.16914176940918,6.464158535003662,31.6047306060791
2020-07-13,9.8319091796875,12.509018898010254,16.916648864746094,6.363649368286133,31.98196792602539
2020-07-14,9.768702507019043,12.719791412353516,17.200702667236328,6.5761542320251465,34.2287483215332
2020-07-15,10.03557014465332,12.930545806884766,17.320632934570312,6.702507495880127,34.2786750793457
2020-07-16,9.867021560668945,12.702698707580566,17.030269622802734,6.5244646072387695,33.35222244262695
2020-07-17,9.9442720413208,12.76535701751709,17.181766510009766,6.530206203460693,33.862606048583984
2020-07-20,9.916181564331055,12.884979248046875,17.232261657714844,6.530206203460693,33.729461669921875
2020-07-21,10.309459686279297,13.232451438903809,17.535232543945312,6.711122512817383,33.119232177734375
2020-07-22,10.330526351928711,13.004600524902344,17.087072372436523,6.619228363037109,32.864036560058594
2020-07-23,10.11281967163086,12.816622734069824,16.72728157043457,6.481518268585205,32.647682189941406
2020-07-24,10.485028266906738,12.896368980407715,16.708358764648438,6.527466297149658,32.50899124145508
2020-07-27,10.730825424194336,13.488785743713379,17.54787254333496,6.6624369621276855,34.045677185058594
2020-07-28,10.597392082214355,13.397644996643066,17.446876525878906,6.547568321228027,33.47426986694336
2020-07-29,10.63952922821045,13.81916618347168,17.85716438293457,6.653823375701904,34.922203063964844
2020-07-30,10.218162536621094,13.334981918334961,17.554183959960938,6.553311824798584,33.99020767211914
2020-07-31,9.761680603027344,12.78244686126709,16.973459243774414,6.375263690948486,33.67953872680664
2020-08-03,9.628249168395996,12.645737648010254,17.229249954223633,6.260394096374512,33.42988967895508
2020-08-04,9.410541534423828,12.382895469665527,16.225046157836914,6.254650592803955,33.67398452758789
2020-08-05,9.256040573120117,12.439906120300293,16.212419509887695,6.656693935394287,34.500579833984375
2020-08-06,9.31222152709961,12.525429725646973,16.439781188964844,6.668181896209717,34.300872802734375
2020-08-07,9.347335815429688,12.451311111450195,16.092424392700195,6.5446953773498535,33.535301208496094
2020-08-10,9.298176765441895,12.559635162353516,16.30084228515625,6.734231472015381,34.50613021850586
2020-08-11,9.417563438415527,12.457011222839355,16.11136817932129,6.6279754638671875,33.44099044799805
2020-08-12,9.46672248840332,12.342988014221191,15.928202629089355,6.7428460121154785,34.11779022216797
2020-08-13,9.277107238769531,12.086441040039062,15.473475456237793,6.559054851531982,33.47981643676758
2020-08-14,9.31222152709961,12.103545188903809,15.618746757507324,6.510234832763672,34.03458786010742
2020-08-17,9.024288177490234,11.750070571899414,15.246123313903809,6.490132808685303,34.522769927978516
2020-08-18,9.185811042785645,11.875494956970215,15.3428955078125,6.610745906829834,34.98322296142578
2020-08-19,9.024288177490234,11.829888343811035,15.266934394836426,6.573412895202637,34.611534118652344
2020-08-20,9.045356750488281,11.801383018493652,15.266934394836426,6.527466297149658,34.922203063964844
2020-08-21,9.108562469482422,11.801383018493652,15.241621971130371,6.478645324707031,34.50613021850586
2020-08-24,9.031310081481934,12.06933307647705,15.494810104370117,6.5963873863220215,34.92774963378906
2020-08-25,8.954059600830078,12.06933307647705,15.380868911743164,6.567668914794922,34.184364318847656
2020-08-26,8.918946266174316,11.818479537963867,15.058064460754395,6.381007194519043,34.25648498535156
2020-08-27,8.904899597167969,11.995218276977539,15.304917335510254,6.360903739929199,33.72391891479492
2020-08-28,8.954059600830078,12.240370750427246,15.463154792785645,6.472902774810791,33.89589309692383
2020-08-31,8.645057678222656,11.824186325073242,14.906147956848145,6.286238670349121,33.108131408691406
2020-09-01,8.883831024169922,12.063633918762207,15.416007041931152,6.567668914794922,34.26203155517578
2020-09-02,8.961084365844727,12.051634788513184,15.38433837890625,6.547568321228027,34.0179328918457
2020-09-03,8.84871768951416,12.52525520324707,15.758020401000977,6.570540428161621,32.908416748046875
2020-09-04,8.84871768951416,12.536672592163086,15.808686256408691,6.582027912139893,33.5574836730957
2020-09-08,8.673147201538086,12.33694839477539,15.454014778137207,6.392493724822998,32.88067626953125
2020-09-09,8.673147201538086,12.302709579467773,15.473010063171387,6.527466297149658,33.28565216064453
2020-09-10,8.645057678222656,11.897562980651855,15.143665313720703,6.352290630340576,32.470157623291016
2020-09-11,8.455440521240234,11.675018310546875,14.966320991516113,6.28336763381958,34.367435455322266
2020-09-14,8.82765007019043,11.811975479125977,15.232333183288574,6.225933074951172,34.345245361328125
2020-09-15,9.052379608154297,11.68643569946289,15.02966022491455,6.223061561584473,34.72803497314453
2020-09-16,8.820626258850098,11.709261894226074,14.98532485961914,6.240291595458984,33.82377243041992
2020-09-17,9.241994857788086,11.737791061401367,15.00432014465332,6.360903739929199,34.43955993652344
2020-09-18,8.98215103149414,11.458184242248535,14.630638122558594,6.217316150665283,34.20655822753906
2020-09-21,8.94001293182373,11.286996841430664,14.5039701461792,6.001936435699463,33.28565216064453
2020-09-22,8.989173889160156,11.355466842651367,14.630638122558594,5.973219871520996,33.4113655090332
2020-09-23,8.736352920532227,11.087275505065918,14.23796558380127,5.809530735015869,34.156925201416016
2020-09-24,8.897878646850586,11.298410415649414,14.586299896240234,5.8583502769470215,33.902626037597656
2020-09-25,9.017264366149902,11.286996841430664,14.510307312011719,5.780813694000244,34.24361801147461
2020-09-28,8.764443397521973,11.252756118774414,14.5039701461792,5.637225151062012,33.97197723388672
2020-09-29,8.673147201538086,10.984563827514648,14.187291145324707,5.545331001281738,33.72345733642578
2020-09-30,8.806580543518066,11.0758638381958,14.25062370300293,5.6314826011657715,34.16270065307617
2020-10-01,8.918946266174316,11.127219200134277,14.272804260253906,5.700404644012451,34.01820755004883
2020-10-02,8.799556732177734,11.218021392822266,14.317169189453125,5.46204948425293,33.70612335205078
2020-10-05,8.996197700500488,11.377957344055176,14.469278335571289,5.752096652984619,34.440120697021484
2020-10-06,9.368403434753418,11.337971687316895,14.494635581970215,5.7233781814575195,33.87950134277344
2020-10-07,9.501837730407715,11.218021392822266,14.386884689331055,5.683173179626465,34.775333404541016
2020-10-08,9.60718059539795,11.794917106628418,15.255171775817871,5.869837760925293,35.422637939453125
2020-10-09,9.529928207397461,11.846322059631348,15.210809707641602,5.686044216156006,35.60179901123047
2020-10-13,9.656339645385742,11.914868354797363,15.065037727355957,5.780813694000244,35.91389846801758
2020-10-14,9.69145393371582,11.926294326782227,15.020673751831055,5.734864711761475,36.41093063354492
2020-10-15,9.438632011413574,11.846322059631348,14.887574195861816,5.671687126159668,36.104618072509766
2020-10-16,9.319244384765625,11.612137794494629,14.646740913391113,5.5510735511779785,35.9716911315918
2020-10-19,9.234970092773438,11.772067070007324,14.805180549621582,5.605637073516846,35.804080963134766
2020-10-20,9.396496772766113,12.28041934967041,15.39460277557373,5.795171737670898,35.74051284790039
2020-10-21,9.389472961425781,12.406083106994629,15.534037590026855,5.7894287109375,36.32423400878906
2020-10-22,9.529928207397461,12.977266311645508,16.33259391784668,5.984706401824951,36.46872329711914
2020-10-23,9.754658699035645,12.920145988464355,16.12345314025879,5.90717077255249,36.67100143432617
2020-10-26,9.97236442565918,13.080078125,16.23754119873047,5.815273284912109,36.12195587158203
2020-10-27,9.635270118713379,12.714521408081055,15.77486515045166,5.709019184112549,36.1392936706543
2020-10-28,9.389472961425781,11.994830131530762,15.071382522583008,5.361538410186768,34.82734298706055
2020-10-29,9.052379608154297,11.874884605407715,15.147425651550293,5.539587497711182,35.84454345703125
2020-10-30,8.553759574890137,11.515039443969727,14.881237983703613,5.439076900482178,34.99494934082031
2020-11-03,8.975129127502441,11.90915298461914,15.245899200439453,5.642969608306885,36.6074333190918
2020-11-04,9.003218650817871,11.822810173034668,15.854726791381836,5.663071632385254,35.59024429321289
2020-11-05,9.361381530761719,12.005754470825195,16.228897094726562,5.711891174316406,36.150856018066406
2020-11-06,9.305198669433594,11.977173805236816,16.209863662719727,5.671687126159668,36.52073669433594
2020-11-09,9.986410140991211,13.114859580993652,17.52263641357422,6.2058305740356445,36.52073669433594
2020-11-10,10.681666374206543,13.960976600646973,18.315364837646484,6.6279754638671875,36.5034065246582
2020-11-11,10.463957786560059,13.903809547424316,18.16316795349121,6.570540428161621,36.75770568847656
2020-11-12,10.267321586608887,13.354971885681152,17.71923065185547,6.291984558105469,36.22020721435547
2020-11-13,10.611438751220703,13.829488754272461,18.055360794067383,6.4987473487854,36.555419921875
2020-11-16,10.787010192871094,14.441210746765137,18.68954086303711,6.688283443450928,37.520599365234375
2020-11-17,10.857236862182617,14.521247863769531,18.702224731445312,6.803153038024902,38.70540237426758
2020-11-18,10.421822547912598,14.075319290161133,18.245616912841797,6.762948989868164,38.40486145019531
2020-11-19,10.344571113586426,14.086753845214844,18.27097511291504,6.840485095977783,39.13886260986328
2020-11-23,10.29541301727295,13.995284080505371,18.328054428100586,7.208066940307617,41.2021484375
2020-11-24,10.358617782592773,14.62415599822998,18.841737747192383,7.529700756072998,43.23075866699219
2020-11-25,10.176025390625,14.435492515563965,18.619779586791992,7.538318634033203,43.63532638549805
2020-11-26,10.126867294311523,14.201094627380371,18.22658920288086,7.414834976196289,44.25373458862305
2020-11-27,10.05663776397705,14.086753845214844,18.36610221862793,7.322937488555908,45.33450698852539
2020-11-30,9.817862510681152,13.892374038696289,18.112436294555664,7.150634288787842,45.0802001953125
2020-12-01,10.309459686279297,14.669888496398926,18.87702751159668,7.351655006408691,46.95854187011719
2020-12-02,10.44991397857666,14.829503059387207,19.022977828979492,7.440678119659424,46.143638610839844
2020-12-03,10.323504447937012,14.634974479675293,19.01028060913086,7.650317668914795,45.63503646850586
2020-12-04,10.351595878601074,14.760847091674805,19.200634002685547,7.9059014320373535,47.38044738769531
2020-12-07,10.513118743896484,14.85810661315918,19.314844131469727,7.753699779510498,47.941062927246094
2020-12-08,10.569302558898926,14.680744171142578,19.264095306396484,7.656059265136719,47.91216278076172
2020-12-09,10.716779708862305,14.720800399780273,19.3783016204834,7.736468315124512,47.79658126831055
2020-12-10,11.01876163482666,15.327247619628906,20.0191650390625,7.989181041717529,49.12586212158203
2020-12-11,10.885327339172363,15.207103729248047,19.90088653564453,7.917387962341309,49.044952392578125
2020-12-14,10.758915901184082,15.12700366973877,19.63383674621582,7.931748867034912,48.28783416748047
2020-12-15,10.927465438842773,15.12700366973877,19.811870574951172,7.997796535491943,48.836875915527344
2020-12-16,11.11005687713623,15.470277786254883,20.18699073791504,8.09543514251709,49.830963134765625
2020-12-17,11.278602600097656,15.544657707214355,20.161561965942383,8.109793663024902,50.3973503112793
2020-12-18,11.432648658752441,15.573266983032227,20.129776000976562,8.06959056854248,50.744136810302734
2020-12-21,11.11547565460205,15.195666313171387,19.77372932434082,7.759441375732422,50.20085144042969
2020-12-22,11.180351257324219,15.504608154296875,19.869091033935547,7.834107398986816,50.247093200683594
2020-12-23,11.17314338684082,15.85932445526123,20.307802200317383,8.026512145996094,50.48982238769531
2020-12-28,11.367773056030273,16.013805389404297,20.45404052734375,8.092564582824707,50.46092224121094
2020-12-29,11.497526168823242,15.987824440002441,20.409523010253906,8.118408203125,50.32221603393555
2020-12-30,11.281269073486328,15.761336326599121,20.110702514648438,8.13851261138916,50.541839599609375
2021-01-04,11.158726692199707,15.349008560180664,19.655881881713867,8.302201271057129,52.85942077636719
2021-01-05,11.3966064453125,15.255426406860352,19.528661727905273,8.62670612335205,53.74946975708008
2021-01-06,11.627276420593262,15.761046409606934,20.101167678833008,8.643939018249512,55.51222610473633
2021-01-07,11.569609642028809,16.179468154907227,20.883581161499023,8.902395248413086,59.13597106933594
2021-01-08,11.915616989135742,16.039993286132812,20.877214431762695,8.93685531616211,58.9510383605957
2021-01-11,11.605652809143066,15.75522232055664,20.406494140625,8.862191200256348,58.939476013183594
2021-01-12,12.110245704650879,15.743597030639648,20.470102310180664,8.79613971710205,57.327003479003906
2021-01-13,11.656112670898438,15.505327224731445,20.132965087890625,8.371124267578125,55.610477447509766
2021-01-14,11.776849746704102,15.981876373291016,20.730907440185547,8.457275390625,56.52363967895508
2021-01-15,11.552322387695312,15.540197372436523,19.948488235473633,8.075332641601562,54.067344665527344
2021-01-18,11.747878074645996,15.592496871948242,19.84670639038086,8.06097412109375,54.50658416748047
2021-01-19,11.78409194946289,15.342605590820312,19.61134910583496,8.239022254943848,54.36209487915039
2021-01-20,11.603022575378418,15.022970199584961,19.286930084228516,8.101179122924805,53.35646438598633
2021-01-21,11.30606460571289,14.807933807373047,19.026138305664062,7.911643981933594,53.95753860473633
2021-01-22,10.972894668579102,14.534788131713867,18.6190185546875,7.779544830322266,53.84771728515625
2021-01-26,11.153965950012207,14.186097145080566,18.00103187561035,7.753699779510498,53.02703857421875
2021-01-27,11.153965950012207,14.389501571655273,18.00103187561035,7.868566513061523,51.55324935913086
2021-01-28,11.255365371704102,14.836997985839844,18.72744369506836,7.971951484680176,52.6513671875
2021-01-29,10.943923950195312,14.377877235412598,18.058380126953125,7.664674282073975,50.83081817626953
2021-02-01,11.298823356628418,14.67426872253418,18.539722442626953,7.9059014320373535,52.749610900878906
2021-02-02,11.30606460571289,14.615509033203125,18.144451141357422,8.23040771484375,50.6632194519043
2021-02-03,11.356764793395996,14.685301780700684,18.05518913269043,8.310815811157227,52.26413345336914
2021-02-04,11.298823356628418,15.127307891845703,17.97867774963379,8.276357650756836,51.60527038574219
2021-02-05,11.24087905883789,15.045890808105469,17.902175903320312,8.282099723815918,53.570316314697266
2021-02-08,10.820795059204102,14.726021766662598,17.570653915405273,8.072461128234863,54.33320999145508
2021-02-09,10.83527946472168,14.801619529724121,17.78104591369629,7.9087724685668945,54.47191619873047
2021-02-10,10.871496200561523,14.638776779174805,17.653539657592773,7.983438491821289,54.73198699951172
2021-02-11,10.82803726196289,14.656229019165039,17.653539657592773,8.06384563446045,53.80727005004883
2021-02-12,10.712153434753418,14.656229019165039,17.698163986206055,8.167229652404785,54.263851165771484
2021-02-17,11.059809684753418,14.644597053527832,17.921308517456055,8.497478485107422,55.68560028076172
2021-02-18,10.712153434753418,14.50011920928955,17.793798446655273,8.405584335327148,56.29246139526367
2021-02-19,10.784581184387207,14.377872467041016,17.608909606933594,7.848465919494629,56.50629425048828
2021-02-22,10.560053825378418,13.434873580932617,16.32744789123535,6.223061561584473,55.107666015625
2021-02-23,10.639724731445312,14.075185775756836,17.37302589416504,6.909408092498779,56.032379150390625
2021-02-24,10.632482528686523,13.976232528686523,17.118003845214844,7.007046222686768,56.59877014160156
2021-02-25,10.284825325012207,13.673534393310547,16.582468032836914,6.659564971923828,55.31572341918945
2021-02-26,10.154454231262207,13.388309478759766,16.381772994995117,6.386750221252441,54.627960205078125
2021-03-01,9.973384857177734,12.945913314819336,15.890999794006348,6.31782865524292,56.968658447265625
2021-03-02,10.132725715637207,13.294866561889648,16.532527923583984,6.314957618713379,58.719844818115234
2021-03-03,10.26309585571289,13.41139030456543,16.571022033691406,6.085216999053955,57.99740982055664
2021-03-04,10.704909324645996,13.929896354675293,17.090675354003906,6.381007194519043,57.136268615722656
2021-03-05,10.922195434570312,14.588240623474121,17.72580337524414,6.429825305938721,60.525630950927734
2021-03-08,10.639724731445312,14.069724082946777,17.161243438720703,6.059371471405029,60.199485778808594
2021-03-09,10.98013687133789,14.186248779296875,17.398622512817383,6.20008659362793,59.595497131347656
2021-03-10,11.059809684753418,14.425111770629883,17.52692985534668,6.415467739105225,58.67743682861328
2021-03-11,10.929437637329102,14.675616264343262,17.552589416503906,6.688283443450928,60.21759033203125
2021-03-12,10.885980606079102,14.576579093933105,17.437110900878906,6.653823375701904,58.828433990478516
