Date,PETR4,VALE3,ITUB4,BBDC4,ABEV3,WEGE3,RENT3,BBAS3
2020-02-14,0.008567980870190173,-0.01927139719433458,-0.022793849614669688,-0.017009510726889346,-0.010145580335423933,-0.00036357389800167786,-0.02210676499779623,0.0
2020-02-17,0.011511815485088535,-0.015158903803215206,-0.008334497308943428,-0.009211382720157885,-0.0020415041220049734,0.004173059373206789,0.046172399228570825,0.004597778100554655
2020-02-18,-0.025626774024707956,0.009526389459624552,-0.003920223598518644,0.004170462290694758,0.013195937104157538,0.0012665564821320076,-0.011487111665211424,-0.023874077045147983
2020-02-19,-0.003095132560557008,0.0024178290842364874,0.014241558255644406,0.014168044364759528,0.02653542336178133,-0.004531091248324053,0.00018953586915615062,0.08816660508361916
2020-02-20,0.0024767207961634433,-0.01031697089867955,-0.01455332071410083,-0.0035235812859887665,-0.02083751514456826,-0.006012487680737734,-0.011618319263110058,-0.027620780119786813
2020-02-21,0.004935365473337905,0.0008132706444299374,-0.00782814466692716,-0.009540959193841656,-0.02641514528124294,-0.005864849860912086,-0.040462749739099114,0.04749538907543723
2020-02-26,-0.026817857480799446,-0.07558255824800049,-0.055256039284962526,-0.05116478577844271,-0.10597096279398788,-0.07182024285299093,-0.10020927949463404,-0.05811619745095664
2020-02-27,-0.08712640763168766,0.012304985861091468,-0.004327707822957279,0.0006444171248809272,-0.03533667053133339,-0.02560642112733156,-0.019595374493488343,-0.06301643210340956
2020-02-28,0.0027549418385939086,0.023098583633925994,0.01851285611285611,0.029492913240064134,0.00157994844455985,0.0038426065082807328,-0.0036043633367784933,-0.01882522683407658
2020-03-02,0.012303569752892719,0.006169817774355374,0.01333985685817889,-0.00328788181515704,0.045892039247294056,0.006238224870800874,0.04522657570142499,0.08525241505519833
2020-03-03,0.0013577861030586594,-0.02970521228879041,-0.026247326064131597,-0.01836108729483883,-0.018258523518036623,-0.0038188444303467128,-0.00021598273824126739,0.01959824130425501
2020-03-04,0.03794140324229891,0.0010918963186651858,0.010896957561857476,0.00953900068791818,0.031736899992226064,0.022696536760445626,0.04678491705421671,0.011205694732938596
2020-03-05,-0.0052391803816759725,-0.06096573160606068,-0.033392447102966336,-0.03477489118352161,-0.06134541333471476,-0.05150032043641205,-0.036054996135139954,-0.03699436136345438
2020-03-06,0.0058920524054664825,-0.01896834411583674,-0.028937015195749365,-0.02152774266735649,-0.10233377873565766,-0.06862275406364016,-0.04899287750499394,-0.059100452794842044
2020-03-09,-0.043354521704455896,-0.11698500125879346,-0.07472659997040196,-0.07181843776797477,-0.35236655386737015,-0.12390601978034171,-0.1648559172519939,-0.102034137133948
2020-03-10,-0.017188620783258387,0.05127997537424609,0.02381924697470564,0.024517527859902168,0.08991467942025004,0.052611382064184864,0.1693292810500548,0.05291452496044777
2020-03-11,-0.047577272814710615,-0.09029874702335379,-0.08437286412336753,-0.08493950360087434,-0.10245412266519219,-0.07394314100703889,-0.09522108817779398,-0.06684767367309062
2020-03-12,-0.17175935111486862,-0.1417378183645292,-0.1439328924072258,-0.10336678437261611,-0.22947258929458214,-0.16602784442979873,-0.14191194927104567,-0.1721690445821514
2020-03-13,0.09232249324910242,0.15501902174732335,0.15586578736213327,0.10489363414374442,0.20067059362896,0.08701134312358759,0.1935733882486778,0.04532110316822441
2020-03-16,-0.1409830459047604,-0.18259590497617728,-0.15401919165464195,-0.09645534152113262,-0.16251887875736004,-0.26686278387777024,-0.09428512026764474,-0.2309207348112611
2020-03-17,0.05811471194198901,0.04722254796211673,0.07720048883020805,0.057158364339807526,-0.0068990061304932526,0.007246617801452879,0.06134755314492398,0.04529192781406945
2020-03-18,-0.04371319336468065,-0.18037794104925078,-0.12393999407120489,-0.07197337223347329,-0.14103221428100401,-0.14881015783720902,-0.07138733966513876,-0.08018787582509256
2020-03-19,0.0445683838917557,-0.039867540464099085,0.0028954222649346284,-0.02591951309829372,0.07833775547776752,0.08854634423538214,-0.059978310514437735,0.08192975361068817
2020-03-20,0.029475753116813632,-0.03867326903428258,-0.07555430247729053,-0.03563790621978032,-0.017348440464127198,0.05483379956451928,-0.03380683452886697,0.11929015936365654
2020-03-23,-0.045848291414587836,-0.10581226216492781,-0.08512343727228376,-0.07191297176042204,-0.042559578321405375,-0.13379078644333536,-0.03146443117759218,0.08474865040823995
2020-03-24,-0.019298785633582883,0.15808058513693307,0.14022958087121523,0.09211454425186119,0.14165049663054172,0.12026947516540032,0.09876994108883955,0.024138095405131482
2020-03-25,0.03138862179028435,0.11331537419335737,0.0721023892855892,0.047732562097688724,0.07765943573613303,0.23760815193467555,0.08183934561519461,0.035416605924731996
2020-03-26,0.09413909654996999,0.04906821712069843,0.020834714063947053,0.027169410949226116,0.004876650342884109,0.006362244557950404,0.027762828940068693,0.015668608987292592
2020-03-27,-0.024516861058189652,-0.076658983699559,-0.06720150452858112,-0.054228292578159934,-0.07876963767566394,-0.10219465452235811,-0.04629298735375433,-0.07068815986161668
2020-03-30,0.004792277938203925,0.026211809843381985,0.030684930777964043,0.048438448425164544,0.005997039440608926,-0.08735971437475176,0.040801955337255384,-0.03863253079880497
2020-03-31,-0.05150293186456639,-0.03868278237572271,-0.035008555909433484,-0.04322707663555185,0.04458189356189586,-0.08732835165959112,0.034124969103514015,-0.013315672201125407
2020-04-01,-0.019484069951420376,-0.04323037308425108,-0.04480214940207522,-0.0753590399873,0.021916628403984933,-0.10409377442906591,0.0034646720298678866,-0.03454926174390818
2020-04-02,0.02533943189258273,0.011539255540607743,0.0054772611520175485,0.00466212562315964,0.08122554862830346,0.0979914856475257,-0.013697481380542085,0.0502132229289036
2020-04-03,-0.0513372039105012,-0.057898833402466626,-0.037797996047048796,-0.039853527262239244,-0.011021500541010802,-0.11458419491775498,-0.0547685445166495,-0.03612844633268049
2020-04-06,0.04043564114166083,0.08851349008793784,0.09051903762210232,0.07099195737713765,0.027646002941282336,0.1833221004099946,0.06291672624412381,0.011788066331180552
2020-04-07,0.04533106955705754,0.04594876855238571,0.036876708981721434,0.0363029073112144,0.039171685644842115,0.04264878294280676,0.01495809168642003,0.11403672903109155
2020-04-08,-0.00809051483807209,0.019016032175713127,0.0262339752818664,0.05003141178303692,0.054580793717104205,0.0877526510215941,-0.00618624032992663,0.06963600506566105
2020-04-09,-0.01720642395776097,-0.0026946505343340373,-0.00044592658521140996,-0.028525081935730008,-0.02929356333253788,-0.0564211227820837,-0.005300120657915366,-0.04317943492537463
2020-04-13,0.0,0.01970342050009447,0.02557400502967562,0.02105346555974098,0.006518747788038432,-0.01335580646905525,0.02937064150047275,0.02475615706931167
2020-04-14,-0.0008269079096536163,-0.0009924728204569297,0.010868440478408344,0.01242212910993449,-0.011883670066241287,0.024569594817007136,-0.0008983940605642352,-0.009211957416449121
2020-04-15,-0.015000422156845742,-0.018710947679637515,-0.029322199393509298,-0.037739707448727296,-0.0211425939343163,-0.01220915611927507,-0.03055366404398769,-0.023408253903406406
2020-04-16,-0.03938855916407626,-0.029086558161193682,-0.02619387385819945,-0.02553749061794541,-0.041127142460599536,-0.018767446187683747,-0.010006025733994643,0.0002634703782044562
2020-04-17,0.01301537220172658,0.026722655495247827,0.019340943657157047,0.017815078956661578,0.025747148422125787,0.08025087241572879,0.028586347112768667,0.011769423456959534
2020-04-20,0.0008615886984898025,-0.020147004293924096,-0.0329534948196447,-0.02529632381492804,-0.011222124801489763,0.05968782748284099,-0.03562694889229564,0.01650348914853679
2020-04-22,0.0008610807322554113,-0.004494454732413991,-0.003559878634023062,-0.01199690833856875,0.048939385533519876,0.07095147366120569,0.010309371319861088,0.04549647743276854
2020-04-23,-0.006042371117741845,-0.028467814586433618,-0.01436613655868952,-0.014408123863661883,0.01186946735697606,-0.04253566096727504,0.014118793455654952,-0.033042059931781526
2020-04-24,-0.03883983913671914,-0.1435121984548001,-0.0812491599270724,-0.05452081846112945,-0.06080885289049598,-0.05887514457357528,0.005729391880273192,-0.022478737723150365
2020-04-27,0.044021129522205486,0.05562520216296728,0.028731100972881195,0.032511719266554384,0.030866670763454236,0.015644050339974038,0.01789199423349147,0.047670141951452645
2020-04-28,0.007722118972467527,0.12600969128122075,0.08405662530939134,0.07929364840966237,0.04748681548314078,0.04950080524827564,0.0013461058326813186,0.023851100716519923
2020-04-29,-0.0025674196731986423,0.014310307172633803,0.0329995914205224,0.013188456810910361,0.05360928003531918,0.02663061946565467,0.04642819162729276,-0.004338306495770701
2020-04-30,-0.028685063034512074,-0.03651804434232883,-0.07492808161586723,-0.038341821184728266,-0.008275970717000628,-0.05574362080466753,-0.04083983654239313,-0.03590274507221921
2020-05-04,0.03636763134046748,-0.026307498437337543,-0.045401795682756006,-0.03875474485248062,-0.03782558468475084,-0.02307810765155875,-0.02094894064082113,-0.0025068526328926107
2020-05-05,0.015190306499499267,0.0014397996652304355,0.0010369911827640295,0.03633498628450379,0.031712840427878586,0.006563240569820504,-0.00524947081090459,-0.021053190507437213
2020-05-06,-0.009255630424710674,-0.029569702154310474,-0.02098325334862043,-0.020473102745389826,-0.03748275966248717,-0.03417835287940237,0.014313676516223377,-0.004624999633338341
2020-05-07,-0.024819300428930473,-0.027419740781911305,-0.04391907653360891,-0.036633890040316364,0.00921630070848339,-0.087738954751676,0.03806598109368545,0.006673157485315797
2020-05-08,0.04241500091979275,0.0314871011375845,0.043919076533608985,0.04022491435202791,0.057922290794429586,-0.004039257296356706,0.059026717424433515,-0.02198416294095231
2020-05-11,-0.008340070066151546,0.006253451712649676,-0.015181680380662295,0.002684594261066379,-0.018018353569709076,-0.05369223747053864,-0.02319431550808665,0.01531100545563662
2020-05-12,-0.018597380876095776,-0.0358385229081942,-0.03165705478117953,-0.03501154196745408,-0.0005510835950784816,-0.021219985453102348,-0.005672828330228947,-0.034851982593138014
2020-05-13,-0.040040298914539106,-0.029311301236769314,-0.008810671348136878,-0.00046246395242125415,-0.03078865035611879,-0.007296687854424816,0.022500958514112913,0.013244771505285852
2020-05-14,0.041745229286419216,0.04215132706758038,0.053414920311642355,0.04304142764499065,-0.010860470690592794,0.06999330242478992,-0.00931397859072497,-0.01725324252905256
2020-05-15,-0.008554219260710986,-0.018939570752994274,-0.04402000740625435,-0.04165404748498515,-0.014472044293826213,0.030595847402568176,-0.0008321785414787314,-0.02548929702614027
2020-05-18,0.03875802399056259,0.046693630447304,0.051264046299642256,0.04696163608985219,0.07793271260459447,0.10400178408153399,0.0646686595298867,0.00575122641625246
2020-05-19,-0.013311354225636023,-0.027378668410399206,-0.029869611433268734,-0.04419138155027353,0.007522783868112689,0.045501836947904196,0.020085539253432965,0.008158730554574743
2020-05-20,0.0166116057172863,0.024820724901028123,0.010245179215196893,-0.004157634699584256,0.03265130994198769,0.006537062349743209,0.0038166744366563633,0.019314174069486885
2020-05-21,-0.02164956058157947,0.06823656464089166,0.05400727319932438,0.05582025750766255,-0.005715794678572281,0.027659385873855427,-0.026441587005365284,-0.0053279158792923316
2020-05-22,-0.011854495639922668,-0.025966566886904553,0.005883858741238676,0.005239581004977073,-0.027471136677959078,-0.0027591249883065785,-0.016962940951556756,-0.005355991694980503
2020-05-25,0.0441554063316984,0.09973263281397143,0.06853077954802542,0.042632357214430434,0.04247001609035453,0.013993791664046228,-0.003387794722130947,0.02125464822071639
2020-05-26,0.020968597010832406,-0.022797347879592145,-0.04429342940415665,-0.040457023100958424,0.009706526638016624,0.004892560932281841,-0.0181269686540817,0.0606866158704311
2020-05-27,0.06563506595906102,0.003565891311259096,0.017032683641878137,0.03081142978386056,0.013131566290613579,0.05845304238847912,0.02884812055632272,0.003950511733501137
2020-05-28,-0.04275449031489333,-0.0035658913112591676,-0.0227751544431406,-0.017857806918926463,-0.00806035561216406,-0.04659281912372902,-0.010920392092920271,0.0024616183747282984
2020-05-29,-0.0268790189524761,0.0016222272888347026,-0.007884706367475033,-0.011650874015028598,0.02842340261289083,0.030609049595404933,0.05647035748518483,0.0278770919497888
2020-06-01,0.009569540138131737,0.030654003372447773,0.04387819325580999,0.02720532763528644,-0.0004914890391506097,-0.022868370918574223,0.00789323812378528,0.007857808415899357
2020-06-02,0.028942134679556107,0.03157170914016981,0.04395983873951025,0.06504052020638453,0.05129321271121571,0.016873274278632864,0.0,0.006148407300155134
2020-06-03,0.02135854604388718,0.05714153607962137,0.04354701446035406,0.026188279943734717,0.0032657296168529695,0.06991626976191813,0.004482825384038585,0.004234209967169312
2020-06-04,0.009763288405794388,0.005452727661450428,0.014256217573217005,0.028525176560664306,-0.001865002196024158,-0.025180405066205395,0.036593850411855124,0.02777918570505528
2020-06-05,0.0488615060682921,0.00741363424431264,0.018100880235796826,0.02188067998118234,0.03078604474282994,0.02078266584204905,-0.019044664555815115,0.01202833764371378
2020-06-08,0.038399114067400104,0.0332480060984271,0.051135600064592175,0.03955953202747245,0.019269829507037078,0.05617856109776702,0.003108131086600147,0.03262222789279645
2020-06-09,-0.019364171545531432,-0.016625320563265027,-0.022404611494309758,-0.019944083940029972,-0.0366141329468433,-0.006968844725168285,0.0038263465535388046,0.00021794603080076233
2020-06-10,-0.025461301409950985,-0.04515067852899865,-0.0477447436768276,-0.04450019078797013,-0.014842468723852401,-0.042863508679240055,-0.014470500155999166,-0.01806177952901716
2020-06-12,-0.02833459445524046,-0.025460162319341784,-0.011492230141900763,-0.02013398410465955,-0.03809981308595121,-0.01990478384377221,-0.014870380342219517,-0.01658501016551681
2020-06-15,-0.010370258027205096,-0.008431547610145215,-0.022441422273748998,-0.023685528461924756,0.004842660300596517,0.010124471947587626,0.008948660496635364,0.0004516922613133659
2020-06-16,-0.012739143744561183,0.012919191352174926,0.040765273915601814,0.028280131248814188,0.031854460574761816,-0.013107308727703163,0.027639704731503477,0.011008018664563957
2020-06-17,0.03774027867383022,0.029413966954308195,0.015763007669402068,0.012525924856108919,0.0032701512616589825,0.016296580696716835,0.014517799907969507,0.03079830464817186
2020-06-18,-0.0065573629155934975,-0.0029026302929296287,-0.003580874062808745,0.03848030032022099,0.007434848834229898,0.009263797218029014,-0.0005339726935534694,-0.0006499547511705153
2020-06-19,0.01162814586889924,-0.013462760977823483,0.0026867632759897423,0.0194111761150667,-0.006036578268442838,0.016604646203636417,-0.017963323756251825,0.0017330521232467515
2020-06-22,0.019320607197888705,-0.020839803668589486,-0.035507097479119676,-0.03146150600732163,-0.024517768980460736,-0.015876773555807067,-0.0030863751026656955,-0.013289040567724833
2020-06-23,-0.012838904976297031,0.008686274666496624,-0.0013913091399660917,-0.013313664947352654,0.03286642770949329,0.012530225181897644,0.010670073293343971,0.011339367566705356
2020-06-24,-0.01810984809049096,-0.03985304753015262,-0.0330215071072647,-0.0387145003318231,-0.030483093604234485,-0.016792704428899345,-0.0036042016488425444,-0.0015192527223753497
2020-06-25,0.0358975548658545,0.02422289071016589,0.023697934664863803,0.011925163303208083,0.02213443487520183,0.011403785979923949,0.010952850416669534,0.06657247544075659
2020-06-26,-0.016353070227918095,-0.03671533591812499,-0.03140123111197458,-0.01696895310238947,-0.02978252337283669,-0.029378014551639943,-0.006809044461457171,0.015723020016442612
2020-06-29,0.021979016761567462,0.049657592606060626,0.03420722257034106,0.029508936646917644,0.03859294206728118,0.023571116383183034,0.0001798034164463444,-0.0008360606697362616
2020-06-30,-0.00845073768085374,-0.03934028985754227,-0.033723740799120785,-0.03967300810144944,-0.0050912789934140276,-0.0073062836203849095,0.005199486095222293,0.013727171787646068
2020-07-01,0.015438856737982896,0.028213951955955833,0.021978368211267557,0.02580898721177889,0.007397115345131899,0.03459376630330224,-0.02498777130453544,0.038376833154800234
2020-07-02,-0.013319539615407657,0.002718199893479582,0.003257174902138167,0.017094193962798696,0.01599307407153823,0.0009440055669298025,0.017268524364348628,0.018463374748994534
2020-07-03,-0.002119317122575158,0.010200991458695343,0.006579308576513151,-0.0018846717582643893,-0.003633001427663332,0.007286296330858747,-0.004153471608984048,0.007994535564162056
2020-07-06,0.015438856737982896,0.034329133309808545,0.059107931704538805,0.04537017840577263,0.023826570794394812,0.012798450614479212,0.02342940460065794,-0.014925391139363675
2020-07-07,0.006247909248718793,-0.04091796418561106,-0.04238647864148432,-0.05028799876847548,-0.012516708364589247,0.017419686512006975,-0.003541713590479137,0.013257608479318821
2020-07-08,0.017833007550605028,0.02404747157609737,0.03351743367596574,0.02138484152649941,0.018716834767745025,0.009273064937046402,0.01671233559518696,0.007208165305625378
2020-07-09,-0.0047698855881414285,-0.0038210415597857523,-0.022523473138212947,0.00037119350463028875,-0.022773620281358257,-0.02484455570938393,-0.015825654355372067,0.002942304001029719
2020-07-10,0.014242213550376673,0.005286521248164438,0.014473163342462275,0.009234116191533855,0.0165734938782025,0.004834928205960799,0.009701169712589776,0.004397051021487351
2020-07-13,-0.05894233151333763,-0.010008888932603297,-0.014018065923324842,-0.01481563626932742,-0.01567083741253729,-0.033632715983908316,0.011865488474766737,0.0043779583688108884
2020-07-14,-0.006449480926642059,0.016141108737279874,0.016708884725048823,0.01665173889454728,0.032848323211461826,0.04186677225886291,0.0678934127793993,-0.01744268177642351
2020-07-15,0.026951950139821722,0.009849673166694729,0.01643368992357927,0.0069482126051549084,0.019031527101069062,0.018953760460411914,0.001457335450478576,0.006645392264051334
2020-07-16,-0.01693756356118176,-0.008394676698666384,-0.017777931493737537,-0.016906012893087678,-0.026922960296707977,-0.00335842702883555,-0.027398699067177602,0.003673549361009786
2020-07-17,0.007798765316625165,0.03034858445685099,0.004920176207919752,0.008855855052450533,0.0008799156170222577,0.030044033363229743,0.01518681639510798,0.06287579388628656
2020-07-20,-0.002828978726650968,-0.003956233445743977,0.009326993429881648,0.0029351255047777337,0.0,0.005642412002378267,-0.003939650624525786,0.035014209779053854
2020-07-21,0.0388937806391434,0.004801828582423205,0.026610317413906546,0.01742982327548247,0.02732763285750892,0.014608351388257109,-0.018257544842528096,-0.004665260984674931
2020-07-22,0.0020415306699869975,-0.008205004683760248,-0.01736958685391945,-0.025890284128215358,-0.013787280776158062,-0.010720610736411442,-0.007735084817374934,0.13010167446276158
2020-07-23,-0.021299153528258598,-0.02444417137779829,-0.014559837365584551,-0.021281152901743136,-0.021024382835294796,-0.011054614480115132,-0.0066051994409148055,-0.018050292423374557
2020-07-24,0.036144278262645484,-0.01171316592953965,0.006202596925503562,-0.0011330354837019302,0.0070642223959877315,-0.026055742252958966,-0.0042571594553479615,-0.004039051579254512
2020-07-27,0.023172031289085102,0.027884622336411462,0.044912732060053126,0.04902395978092163,0.020466614106453857,0.015758850615490247,0.04618637025755678,0.04932829828157782
2020-07-28,-0.01251236071771505,0.0034313979338883014,-0.006779285863755507,-0.005771647581368791,-0.01739195868045539,-0.011517463665644722,-0.01692553564922078,-0.04025610010540156
2020-07-29,0.00396820660638123,0.025924298067991493,0.03097774668418276,0.023244261014990813,0.016098192422138682,0.0040020297518081295,0.04234528671223364,-0.003130559909618307
2020-07-30,-0.040409553123033126,-0.0325115071701713,-0.03566574730000411,-0.017112900847703522,-0.015221016432719243,0.1030058073878256,-0.027050347374548332,0.015113389101105379
2020-07-31,-0.04570210580803362,-0.03568691360790119,-0.04231798237813522,-0.03364120333925746,-0.027545238052606856,0.019033050717374694,-0.00918198100465657,-0.009604620919499958
2020-08-03,-0.013763278439085707,0.02267126836932073,-0.01075297890150747,0.014957061559513474,-0.018182469359188325,-0.012449628885549164,-0.00743975166978296,-0.011648448237177717
2020-08-04,-0.022870697990127656,-0.031044381243967634,-0.02100301900180813,-0.060051739685016585,-0.0009177036626034741,-0.007785118647715988,0.00727505145608187,0.003299148491050939
2020-08-05,-0.016554331816351582,0.0009004199170426938,0.004592954419907599,-0.0007786400653294168,0.06229789281209344,0.022000643232241712,0.024250340066955704,0.020891050090850558
2020-08-06,0.0060515122503003935,0.03014396132692505,0.006850575508915494,0.013926262889556023,0.001723930493663175,0.012081149540336702,-0.005805331329988482,0.02361931976431749
2020-08-07,0.0037636826583337915,-0.007011353747004147,-0.005934648503715211,-0.021355221185753587,-0.018692100630566953,-0.016009586194460097,-0.022572264856911883,-0.0199601706187735
2020-08-10,-0.005273233550575898,0.009337818488234334,0.008662186833393969,0.012868036765044444,0.028548977867029708,0.0019657977580051444,0.028538571823430708,0.007857927594479461
2020-08-11,0.012758266406509828,-0.014628740609873056,-0.008204346341569383,-0.011691779260047004,-0.015904508534047384,-0.00235947402927246,-0.03135470338008211,-0.023761677137290153
2020-08-12,0.005206255090355812,-0.005319239909507967,-0.009195176069571554,-0.0114329971652803,0.01718255368767878,-0.006716759218920387,0.02003677508645146,0.009307470972043028
2020-08-13,-0.02023276930349875,-0.020354015767374483,-0.021004820910840244,-0.0289646514541069,-0.027635436288786744,-0.02875464000002847,-0.0188760767381914,0.013149019253211283
2020-08-14,0.0037777986988753705,0.0033208071985101144,0.0014145462793422913,0.009344306115925101,-0.007470767141767864,0.011359345743207521,0.01643397056771033,0.00391083419281009
2020-08-17,-0.03140815373125446,-0.02595162710533986,-0.029639079764166385,-0.02414696789977206,-0.0030926803581119936,-0.038236929565417944,0.01424225346332397,-0.017500785212225107
2020-08-18,0.017740386753904484,0.013517799324209724,0.010617784662259218,0.006327773312200657,0.018413569401431778,0.038640391047812896,0.013249278819585713,-0.003980461354892778
2020-08-19,-0.0177403867539044,-0.0045878433662491155,-0.0038477100898038365,-0.004963070442052405,-0.005663400260967536,-0.011966632153134307,-0.010681511021165822,-0.02725089526459277
2020-08-20,0.0023319309958135834,0.0009191817397090449,-0.0024124293763603546,0.0,-0.007014451388667954,0.018797747857688892,0.008935726091787876,0.020135508490972037
2020-08-21,0.006963237332555983,0.009146630681245523,0.0,-0.0016593034640388301,-0.007507351637369331,-0.019614190260012068,-0.011985712889419832,0.005637530983831251
2020-08-24,-0.008517359225065812,0.028565074414510644,0.022450812331602656,0.016475039637117387,0.018010627496658632,0.001428427803850449,0.012144417536527731,-0.01685723293519062
2020-08-25,-0.008590208764133233,-0.00599693239003376,0.0,-0.007380740102353124,-0.004362953921163248,0.0026474062210375526,-0.02151305741339154,0.027012249018055264
2020-08-26,-0.003929528055054904,-0.02435432395176419,-0.021002850104680785,-0.021210897097850012,-0.028833154879096955,-0.015370960212323957,0.0021076449112916126,-0.027614234592268756
2020-08-27,-0.0015760592970411001,0.00920242998751941,0.01484379919139511,0.01626098259074949,-0.003155487646127457,0.014149853684240588,-0.01566865509942962,-0.0021101645744901467
2020-08-28,0.005505587352096078,0.01935366805676003,0.02023084197731744,0.010285849143663598,0.017454194607630424,0.01796028691999486,0.005086513783392281,0.0134858028032937
2020-08-31,-0.03511943817509841,-0.022411774687996253,-0.034592130010306234,-0.03668640093698145,-0.029261601418110267,-0.036041705910564346,-0.0235149453570002,-0.03900051789385519
